Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Original,16,4,2,1,128,0.725124236,0.034383128,"[0.6545454545454545, 0.9753086419753086, 0.7905759162303665]"
Reduced,16,4,2,1,256,0.823070969,0.035692336,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,4,2,1,256,0.725124236,0.034383128,"[0.6545454545454545, 0.9753086419753086, 0.7905759162303665]"
Reduced,16,4,2,1,512,0.823070969,0.035692336,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,4,2,1,512,0.725124236,0.034383128,"[0.6545454545454545, 0.9753086419753086, 0.7905759162303665]"
Reduced,16,8,2,1,2,0.733915772,0.017808278,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,16,8,2,1,2,0.649726337,0.01812886,"[0.5181818181818182, 0.9382716049382716, 0.6963350785340314]"
Reduced,16,8,2,1,4,0.7785573,0.045359772,"[0.7948717948717948, 0.9259259259259259, 0.8833333333333333]"
Original,16,8,2,1,4,0.69442199,0.028353431,"[0.6454545454545455, 0.9382716049382716, 0.7696335078534031]"
Reduced,16,8,2,1,8,0.831768338,0.030389672,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,16,8,2,1,8,0.726603302,0.036058323,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,16,8,2,1,16,0.867129729,0.016894428,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,16,8,2,1,16,0.750063593,0.02933036,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,16,8,2,1,32,0.876299008,0.018001844,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,16,8,2,1,32,0.746494975,0.02112062,"[0.7363636363636363, 0.9753086419753086, 0.837696335078534]"
Reduced,16,8,2,1,64,0.874000158,0.01746243,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,16,8,2,1,64,0.753943019,0.021765581,"[0.6636363636363637, 0.9753086419753086, 0.7958115183246073]"
Reduced,16,8,2,1,128,0.874000158,0.01746243,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,16,8,2,1,128,0.753943019,0.021765581,"[0.6636363636363637, 0.9753086419753086, 0.7958115183246073]"
Reduced,16,8,2,1,256,0.874000158,0.01746243,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,16,8,2,1,256,0.753943019,0.021765581,"[0.6636363636363637, 0.9753086419753086, 0.7958115183246073]"
Reduced,16,8,2,1,512,0.874000158,0.01746243,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,16,8,2,1,512,0.753943019,0.021765581,"[0.6636363636363637, 0.9753086419753086, 0.7958115183246073]"
Reduced,16,16,2,1,2,0.733915772,0.017808278,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,16,16,2,1,2,0.649726337,0.01812886,"[0.5181818181818182, 0.9382716049382716, 0.6963350785340314]"
Reduced,16,16,2,1,4,0.7785573,0.045359772,"[0.7948717948717948, 0.9259259259259259, 0.8833333333333333]"
Original,16,16,2,1,4,0.69442199,0.028353431,"[0.6454545454545455, 0.9382716049382716, 0.7696335078534031]"
Reduced,16,16,2,1,8,0.831768338,0.030389672,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,16,16,2,1,8,0.726603302,0.036058323,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,16,16,2,1,16,0.867058896,0.018775066,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,16,2,1,16,0.743785039,0.034093079,"[0.6909090909090909, 0.9753086419753086, 0.8115183246073299]"
Reduced,16,16,2,1,32,0.878692421,0.016197414,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,16,16,2,1,32,0.748746088,0.021062327,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,16,2,1,64,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,16,2,1,64,0.767422611,0.031733843,"[0.7636363636363637, 0.9506172839506173, 0.8429319371727748]"
Reduced,16,16,2,1,128,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,16,2,1,128,0.764929213,0.032139208,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,16,16,2,1,256,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,16,2,1,256,0.764929213,0.032139208,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,16,16,2,1,512,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,16,2,1,512,0.764929213,0.032139208,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,16,32,2,1,2,0.733915772,0.017808278,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,16,32,2,1,2,0.649726337,0.01812886,"[0.5181818181818182, 0.9382716049382716, 0.6963350785340314]"
Reduced,16,32,2,1,4,0.7785573,0.045359772,"[0.7948717948717948, 0.9259259259259259, 0.8833333333333333]"
Original,16,32,2,1,4,0.69442199,0.028353431,"[0.6454545454545455, 0.9382716049382716, 0.7696335078534031]"
Reduced,16,32,2,1,8,0.831768338,0.030389672,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,16,32,2,1,8,0.726603302,0.036058323,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,16,32,2,1,16,0.867058896,0.018775066,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,32,2,1,16,0.743785039,0.034093079,"[0.6909090909090909, 0.9753086419753086, 0.8115183246073299]"
Reduced,16,32,2,1,32,0.878692421,0.016197414,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,16,32,2,1,32,0.748746088,0.021062327,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,32,2,1,64,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,32,2,1,64,0.768742807,0.034685648,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,16,32,2,1,128,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,32,2,1,128,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,32,2,1,256,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,32,2,1,256,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,32,2,1,512,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,32,2,1,512,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,64,2,1,2,0.733915772,0.017808278,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,16,64,2,1,2,0.649726337,0.01812886,"[0.5181818181818182, 0.9382716049382716, 0.6963350785340314]"
Reduced,16,64,2,1,4,0.7785573,0.045359772,"[0.7948717948717948, 0.9259259259259259, 0.8833333333333333]"
Original,16,64,2,1,4,0.69442199,0.028353431,"[0.6454545454545455, 0.9382716049382716, 0.7696335078534031]"
Reduced,16,64,2,1,8,0.831768338,0.030389672,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,16,64,2,1,8,0.726603302,0.036058323,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,16,64,2,1,16,0.867058896,0.018775066,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,64,2,1,16,0.743785039,0.034093079,"[0.6909090909090909, 0.9753086419753086, 0.8115183246073299]"
Reduced,16,64,2,1,32,0.878692421,0.016197414,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,16,64,2,1,32,0.748746088,0.021062327,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,64,2,1,64,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,64,2,1,64,0.768742807,0.034685648,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,16,64,2,1,128,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,64,2,1,128,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,64,2,1,256,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,64,2,1,256,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,64,2,1,512,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,64,2,1,512,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,128,2,1,2,0.733915772,0.017808278,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,16,128,2,1,2,0.649726337,0.01812886,"[0.5181818181818182, 0.9382716049382716, 0.6963350785340314]"
Reduced,16,128,2,1,4,0.7785573,0.045359772,"[0.7948717948717948, 0.9259259259259259, 0.8833333333333333]"
Original,16,128,2,1,4,0.69442199,0.028353431,"[0.6454545454545455, 0.9382716049382716, 0.7696335078534031]"
Reduced,16,128,2,1,8,0.831768338,0.030389672,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,16,128,2,1,8,0.726603302,0.036058323,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,16,128,2,1,16,0.867058896,0.018775066,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,128,2,1,16,0.743785039,0.034093079,"[0.6909090909090909, 0.9753086419753086, 0.8115183246073299]"
Reduced,16,128,2,1,32,0.878692421,0.016197414,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,16,128,2,1,32,0.748746088,0.021062327,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,128,2,1,64,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,128,2,1,64,0.768742807,0.034685648,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,16,128,2,1,128,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,128,2,1,128,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,128,2,1,256,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,128,2,1,256,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,128,2,1,512,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,128,2,1,512,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,256,2,1,2,0.733915772,0.017808278,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,16,256,2,1,2,0.649726337,0.01812886,"[0.5181818181818182, 0.9382716049382716, 0.6963350785340314]"
Reduced,16,256,2,1,4,0.7785573,0.045359772,"[0.7948717948717948, 0.9259259259259259, 0.8833333333333333]"
Original,16,256,2,1,4,0.69442199,0.028353431,"[0.6454545454545455, 0.9382716049382716, 0.7696335078534031]"
Reduced,16,256,2,1,8,0.831768338,0.030389672,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,16,256,2,1,8,0.726603302,0.036058323,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,16,256,2,1,16,0.867058896,0.018775066,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,16,256,2,1,16,0.743785039,0.034093079,"[0.6909090909090909, 0.9753086419753086, 0.8115183246073299]"
Reduced,16,256,2,1,32,0.878692421,0.016197414,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,16,256,2,1,32,0.748746088,0.021062327,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,256,2,1,64,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,256,2,1,64,0.768742807,0.034685648,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,16,256,2,1,128,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,256,2,1,128,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,256,2,1,256,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,256,2,1,256,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,256,2,1,512,0.880991272,0.019120847,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,16,256,2,1,512,0.764879292,0.034415872,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,32,1,2,1,2,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,2,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,4,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,4,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,8,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,8,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,16,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,16,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,32,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,32,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,64,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,64,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,128,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,128,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,256,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,256,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,1,2,1,512,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,1,2,1,512,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,2,2,1,2,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,2,2,1,2,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,2,2,1,4,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,4,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,8,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,8,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,16,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,16,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,32,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,32,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,64,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,64,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,128,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,128,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,256,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,256,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,2,2,1,512,0.771510975,0.013969219,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,32,2,2,1,512,0.699475125,0.028800074,"[0.5545454545454546, 0.9506172839506173, 0.7225130890052356]"
Reduced,32,4,2,1,2,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,4,2,1,2,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,4,2,1,4,0.795686286,0.041827408,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,32,4,2,1,4,0.697938086,0.035169039,"[0.6272727272727273, 0.9382716049382716, 0.7591623036649214]"
Reduced,32,4,2,1,8,0.82289499,0.043460051,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,8,0.729202946,0.028858289,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,32,4,2,1,16,0.822800427,0.046140006,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,16,0.743910818,0.025020902,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,32,4,2,1,32,0.822800427,0.046140006,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,32,0.743910818,0.025020902,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,32,4,2,1,64,0.822800427,0.046140006,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,64,0.743910818,0.025020902,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,32,4,2,1,128,0.822800427,0.046140006,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,128,0.743910818,0.025020902,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,32,4,2,1,256,0.822800427,0.046140006,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,256,0.743910818,0.025020902,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,32,4,2,1,512,0.822800427,0.046140006,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,32,4,2,1,512,0.743910818,0.025020902,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,32,8,2,1,2,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,8,2,1,2,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,8,2,1,4,0.795686286,0.041827408,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,32,8,2,1,4,0.697938086,0.035169039,"[0.6272727272727273, 0.9382716049382716, 0.7591623036649214]"
Reduced,32,8,2,1,8,0.842457141,0.040804682,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,32,8,2,1,8,0.741480799,0.03349958,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,32,8,2,1,16,0.865111269,0.033858835,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,32,8,2,1,16,0.758511089,0.025210109,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,32,8,2,1,32,0.876299008,0.018001844,"[0.9230769230769231, 0.9629629629629629, 0.95]"
Original,32,8,2,1,32,0.757367232,0.021160542,"[0.7090909090909091, 0.9753086419753086, 0.8219895287958116]"
Reduced,32,8,2,1,64,0.876299008,0.018001844,"[0.9230769230769231, 0.9629629629629629, 0.95]"
Original,32,8,2,1,64,0.762372539,0.027785025,"[0.7, 0.9753086419753086, 0.8167539267015707]"
Reduced,32,8,2,1,128,0.876299008,0.018001844,"[0.9230769230769231, 0.9629629629629629, 0.95]"
Original,32,8,2,1,128,0.762372539,0.027785025,"[0.7, 0.9753086419753086, 0.8167539267015707]"
Reduced,32,8,2,1,256,0.876299008,0.018001844,"[0.9230769230769231, 0.9629629629629629, 0.95]"
Original,32,8,2,1,256,0.762372539,0.027785025,"[0.7, 0.9753086419753086, 0.8167539267015707]"
Reduced,32,8,2,1,512,0.876299008,0.018001844,"[0.9230769230769231, 0.9629629629629629, 0.95]"
Original,32,8,2,1,512,0.762372539,0.027785025,"[0.7, 0.9753086419753086, 0.8167539267015707]"
Reduced,32,16,2,1,2,0.740582438,0.013814862,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,32,16,2,1,2,0.654488519,0.022866351,"[0.5272727272727272, 0.9506172839506173, 0.7068062827225131]"
Reduced,32,16,2,1,4,0.795686286,0.041827408,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,32,16,2,1,4,0.697938086,0.035169039,"[0.6272727272727273, 0.9382716049382716, 0.7591623036649214]"
Reduced,32,16,2,1,8,0.842457141,0.040804682,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,32,16,2,1,8,0.741480799,0.03349958,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,32,16,2,1,16,0.871485406,0.019532018,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
