ChromatogramRI,
X:,Y:
16.55,-0.285
16.55167,-0.285
16.55333,-0.275
16.555,-0.265
16.55667,-0.259
16.55833,-0.26
16.56,-0.261
16.56167,-0.262
16.56333,-0.268
16.565,-0.273
16.56667,-0.267
16.56833,-0.267
16.57,-0.257
16.57167,-0.245
16.57333,-0.245
16.575,-0.239
16.57667,-0.244
16.57833,-0.244
16.58,-0.25
16.58167,-0.245
16.58333,-0.245
16.585,-0.235
16.58667,-0.226
16.58833,-0.216
16.59,-0.211
16.59167,-0.211
16.59333,-0.216
16.595,-0.216
16.59667,-0.226
16.59833,-0.231
16.6,-0.226
16.60167,-0.212
16.60333,-0.208
16.605,-0.204
16.60667,-0.204
16.60833,-0.209
16.61,-0.209
16.61167,-0.214
16.61333,-0.224
16.615,-0.228
16.61667,-0.222
16.61833,-0.212
16.62,-0.208
16.62167,-0.203
16.62333,-0.204
16.625,-0.208
16.62667,-0.213
16.62833,-0.218
16.63,-0.222
16.63167,-0.222
16.63333,-0.216
16.635,-0.206
16.63667,-0.197
16.63833,-0.188
16.64,-0.183
16.64167,-0.187
16.64333,-0.198
16.645,-0.208
16.64667,-0.208
16.64833,-0.209
16.65,-0.204
16.65167,-0.199
16.65333,-0.189
16.655,-0.19
16.65667,-0.19
16.65833,-0.185
16.66,-0.196
16.66167,-0.202
16.66333,-0.202
16.665,-0.202
16.66667,-0.193
16.66833,-0.182
16.67,-0.177
16.67167,-0.178
16.67333,-0.178
16.675,-0.183
16.67667,-0.189
16.67833,-0.194
16.68,-0.193
16.68167,-0.182
16.68333,-0.176
16.685,-0.171
16.68667,-0.171
16.68833,-0.171
16.69,-0.171
16.69167,-0.176
16.69333,-0.187
16.695,-0.187
16.69667,-0.187
16.69833,-0.18
16.7,-0.17
16.70167,-0.165
16.70333,-0.165
16.705,-0.17
16.70667,-0.165
16.70833,-0.175
16.71,-0.18
16.71167,-0.187
16.71333,-0.181
16.715,-0.171
16.71667,-0.161
16.71833,-0.155
16.72,-0.155
16.72167,-0.161
16.72333,-0.171
16.725,-0.175
16.72667,-0.186
16.72833,-0.181
16.73,-0.171
16.73167,-0.167
16.73333,-0.157
16.735,-0.157
16.73667,-0.156
16.73833,-0.161
16.74,-0.166
16.74167,-0.166
16.74333,-0.172
16.745,-0.173
16.74667,-0.168
16.74833,-0.154
16.75,-0.155
16.75167,-0.155
16.75333,-0.161
16.755,-0.156
16.75667,-0.162
16.75833,-0.168
16.76,-0.173
16.76167,-0.169
16.76333,-0.164
16.765,-0.154
16.76667,-0.149
16.76833,-0.148
16.77,-0.158
16.77167,-0.162
16.77333,-0.166
16.775,-0.17
16.77667,-0.175
16.77833,-0.165
16.78,-0.16
16.78167,-0.155
16.78333,-0.15
16.785,-0.146
16.78667,-0.156
16.78833,-0.157
16.79,-0.157
16.79167,-0.162
16.79333,-0.156
16.795,-0.155
16.79667,-0.144
16.79833,-0.138
16.8,-0.137
16.80167,-0.137
16.80333,-0.146
16.805,-0.151
16.80667,-0.161
16.80833,-0.17
16.81,-0.165
16.81167,-0.155
16.81333,-0.145
16.815,-0.14
16.81667,-0.14
16.81833,-0.145
16.82,-0.149
16.82167,-0.149
16.82333,-0.158
16.825,-0.162
16.82667,-0.151
16.82833,-0.145
16.83,-0.139
16.83167,-0.134
16.83333,-0.14
16.835,-0.141
16.83667,-0.146
16.83833,-0.152
16.84,-0.158
16.84167,-0.153
16.84333,-0.148
16.845,-0.139
16.84667,-0.139
16.84833,-0.134
16.85,-0.144
16.85167,-0.149
16.85333,-0.154
16.855,-0.159
16.85667,-0.164
16.85833,-0.159
16.86,-0.154
16.86167,-0.149
16.86333,-0.138
16.865,-0.138
16.86667,-0.137
16.86833,-0.142
16.87,-0.152
16.87167,-0.163
16.87333,-0.164
16.875,-0.159
16.87667,-0.154
16.87833,-0.145
16.88,-0.139
16.88167,-0.14
16.88333,-0.145
16.885,-0.15
16.88667,-0.156
16.88833,-0.161
16.89,-0.161
16.89167,-0.155
16.89333,-0.15
16.895,-0.14
16.89667,-0.135
16.89833,-0.141
16.9,-0.146
16.90167,-0.152
16.90333,-0.157
16.905,-0.152
16.90667,-0.152
16.90833,-0.147
16.91,-0.137
16.91167,-0.132
16.91333,-0.127
16.915,-0.127
16.91667,-0.131
16.91833,-0.136
16.92,-0.146
16.92167,-0.146
16.92333,-0.146
16.925,-0.136
16.92667,-0.131
16.92833,-0.121
16.93,-0.116
16.93167,-0.116
16.93333,-0.125
16.935,-0.135
16.93667,-0.14
16.93833,-0.145
16.94,-0.145
16.94167,-0.135
16.94333,-0.131
16.945,-0.132
16.94667,-0.127
16.94833,-0.132
16.95,-0.137
16.95167,-0.148
16.95333,-0.154
16.955,-0.149
16.95667,-0.144
16.95833,-0.138
16.96,-0.132
16.96167,-0.131
16.96333,-0.135
16.965,-0.145
16.96667,-0.149
16.96833,-0.159
16.97,-0.159
16.97167,-0.155
16.97333,-0.146
16.975,-0.135
16.97667,-0.13
16.97833,-0.13
16.98,-0.13
16.98167,-0.141
16.98333,-0.147
16.985,-0.152
16.98667,-0.153
16.98833,-0.147
16.99,-0.132
16.99167,-0.122
16.99333,-0.117
16.995,-0.122
16.99667,-0.128
16.99833,-0.137
17,-0.141
17.00167,-0.151
17.00333,-0.151
17.005,-0.145
17.00667,-0.13
17.00833,-0.126
17.01,-0.121
17.01167,-0.126
17.01333,-0.126
17.015,-0.131
17.01667,-0.146
17.01833,-0.145
17.02,-0.145
17.02167,-0.139
17.02333,-0.134
17.025,-0.123
17.02667,-0.122
17.02833,-0.127
17.03,-0.132
17.03167,-0.137
17.03333,-0.137
17.035,-0.137
17.03667,-0.136
17.03833,-0.13
17.04,-0.12
17.04167,-0.115
17.04333,-0.114
17.045,-0.124
17.04667,-0.134
17.04833,-0.144
17.05,-0.15
17.05167,-0.155
17.05333,-0.152
17.055,-0.142
17.05667,-0.137
17.05833,-0.132
17.06,-0.133
17.06167,-0.139
17.06333,-0.139
17.065,-0.145
17.06667,-0.15
17.06833,-0.145
17.07,-0.135
17.07167,-0.124
17.07333,-0.114
17.075,-0.113
17.07667,-0.108
17.07833,-0.112
17.08,-0.126
17.08167,-0.131
17.08333,-0.137
17.085,-0.132
17.08667,-0.128
17.08833,-0.124
17.09,-0.118
17.09167,-0.118
17.09333,-0.128
17.095,-0.132
17.09667,-0.141
17.09833,-0.141
17.1,-0.141
17.10167,-0.136
17.10333,-0.126
17.105,-0.121
17.10667,-0.112
17.10833,-0.112
17.11,-0.118
17.11167,-0.127
17.11333,-0.132
17.115,-0.142
17.11667,-0.142
17.11833,-0.143
17.12,-0.134
17.12167,-0.129
17.12333,-0.12
17.125,-0.121
17.12667,-0.122
17.12833,-0.132
17.13,-0.138
17.13167,-0.139
17.13333,-0.135
17.135,-0.13
17.13667,-0.122
17.13833,-0.116
17.14,-0.117
17.14167,-0.117
17.14333,-0.122
17.145,-0.126
17.14667,-0.136
17.14833,-0.14
17.15,-0.13
17.15167,-0.125
17.15333,-0.119
17.155,-0.118
17.15667,-0.122
17.15833,-0.127
17.16,-0.126
17.16167,-0.135
17.16333,-0.145
17.165,-0.14
17.16667,-0.136
17.16833,-0.126
17.17,-0.116
17.17167,-0.112
17.17333,-0.113
17.175,-0.123
17.17667,-0.129
17.17833,-0.139
17.18,-0.144
17.18167,-0.144
17.18333,-0.129
17.185,-0.124
17.18667,-0.118
17.18833,-0.117
17.19,-0.122
17.19167,-0.121
17.19333,-0.132
17.195,-0.137
17.19667,-0.138
17.19833,-0.133
17.2,-0.123
17.20167,-0.117
17.20333,-0.113
17.205,-0.108
17.20667,-0.114
17.20833,-0.119
17.21,-0.125
17.21167,-0.125
17.21333,-0.13
17.215,-0.124
17.21667,-0.119
17.21833,-0.114
17.22,-0.114
17.22167,-0.108
17.22333,-0.115
17.225,-0.125
17.22667,-0.135
17.22833,-0.14
17.23,-0.145
17.23167,-0.141
17.23333,-0.131
17.235,-0.126
17.23667,-0.125
17.23833,-0.125
17.24,-0.13
17.24167,-0.14
17.24333,-0.144
17.245,-0.144
17.24667,-0.149
17.24833,-0.139
17.25,-0.133
17.25167,-0.132
17.25333,-0.127
17.255,-0.132
17.25667,-0.136
17.25833,-0.146
17.26,-0.15
17.26167,-0.155
17.26333,-0.155
17.265,-0.15
17.26667,-0.145
17.26833,-0.14
17.27,-0.145
17.27167,-0.155
17.27333,-0.16
17.275,-0.165
17.27667,-0.164
17.27833,-0.169
17.28,-0.164
17.28167,-0.154
17.28333,-0.155
17.285,-0.155
17.28667,-0.165
17.28833,-0.17
17.29,-0.18
17.29167,-0.186
17.29333,-0.191
17.295,-0.191
17.29667,-0.186
17.29833,-0.18
17.3,-0.175
17.30167,-0.174
17.30333,-0.179
17.305,-0.184
17.30667,-0.194
17.30833,-0.208
17.31,-0.213
17.31167,-0.212
17.31333,-0.202
17.315,-0.201
17.31667,-0.196
17.31833,-0.195
17.32,-0.199
17.32167,-0.209
17.32333,-0.218
17.325,-0.223
17.32667,-0.227
17.32833,-0.227
17.33,-0.228
17.33167,-0.227
17.33333,-0.233
17.335,-0.234
17.33667,-0.244
17.33833,-0.26
17.34,-0.266
17.34167,-0.272
17.34333,-0.267
17.345,-0.267
17.34667,-0.263
17.34833,-0.263
17.35,-0.264
17.35167,-0.27
17.35333,-0.281
17.355,-0.296
17.35667,-0.301
17.35833,-0.307
17.36,-0.307
17.36167,-0.307
17.36333,-0.301
17.365,-0.3
17.36667,-0.298
17.36833,-0.307
17.37,-0.322
17.37167,-0.337
17.37333,-0.347
17.375,-0.352
17.37667,-0.352
17.37833,-0.351
17.38,-0.351
17.38167,-0.351
17.38333,-0.36
17.385,-0.374
17.38667,-0.388
17.38833,-0.403
17.39,-0.408
17.39167,-0.413
17.39333,-0.414
17.395,-0.414
17.39667,-0.413
17.39833,-0.414
17.4,-0.425
17.40167,-0.436
17.40333,-0.442
17.405,-0.458
17.40667,-0.469
17.40833,-0.474
17.41,-0.479
17.41167,-0.48
17.41333,-0.481
17.415,-0.492
17.41667,-0.507
17.41833,-0.517
17.42,-0.537
17.42167,-0.552
17.42333,-0.563
17.425,-0.568
17.42667,-0.562
17.42833,-0.562
17.43,-0.567
17.43167,-0.572
17.43333,-0.587
17.435,-0.603
17.43667,-0.623
17.43833,-0.639
17.44,-0.649
17.44167,-0.649
17.44333,-0.65
17.445,-0.65
17.44667,-0.661
17.44833,-0.67
17.45,-0.69
17.45167,-0.709
17.45333,-0.73
17.455,-0.745
17.45667,-0.749
17.45833,-0.749
17.46,-0.754
17.46167,-0.758
17.46333,-0.763
17.465,-0.778
17.46667,-0.794
17.46833,-0.809
17.47,-0.829
17.47167,-0.844
17.47333,-0.854
17.475,-0.855
17.47667,-0.861
17.47833,-0.871
17.48,-0.882
17.48167,-0.897
17.48333,-0.912
17.485,-0.927
17.48667,-0.948
17.48833,-0.963
17.49,-0.968
17.49167,-0.973
17.49333,-0.979
17.495,-0.989
17.49667,-1.01
17.49833,-1.026
17.5,-1.041
17.50167,-1.061
17.50333,-1.071
17.505,-1.077
17.50667,-1.077
17.50833,-1.078
17.51,-1.083
17.51167,-1.104
17.51333,-1.124
17.515,-1.143
17.51667,-1.163
17.51833,-1.183
17.52,-1.198
17.52167,-1.203
17.52333,-1.203
17.525,-1.208
17.52667,-1.218
17.52833,-1.231
17.53,-1.242
17.53167,-1.257
17.53333,-1.282
17.535,-1.302
17.53667,-1.318
17.53833,-1.327
17.54,-1.331
17.54167,-1.336
17.54333,-1.346
17.545,-1.362
17.54667,-1.379
17.54833,-1.395
17.55,-1.416
17.55167,-1.436
17.55333,-1.445
17.555,-1.448
17.55667,-1.452
17.55833,-1.457
17.56,-1.461
17.56167,-1.478
17.56333,-1.492
17.565,-1.512
17.56667,-1.531
17.56833,-1.547
17.57,-1.557
17.57167,-1.562
17.57333,-1.562
17.575,-1.567
17.57667,-1.577
17.57833,-1.592
17.58,-1.607
17.58167,-1.619
17.58333,-1.64
17.585,-1.645
17.58667,-1.645
17.58833,-1.651
17.59,-1.657
17.59167,-1.661
17.59333,-1.671
17.595,-1.682
17.59667,-1.697
17.59833,-1.712
17.6,-1.727
17.60167,-1.738
17.60333,-1.738
17.605,-1.737
17.60667,-1.742
17.60833,-1.747
17.61,-1.758
17.61167,-1.774
17.61333,-1.79
17.615,-1.8
17.61667,-1.811
17.61833,-1.816
17.62,-1.811
17.62167,-1.806
17.62333,-1.801
17.625,-1.801
17.62667,-1.812
17.62833,-1.822
17.63,-1.831
17.63167,-1.836
17.63333,-1.845
17.635,-1.84
17.63667,-1.834
17.63833,-1.83
17.64,-1.83
17.64167,-1.829
17.64333,-1.835
17.645,-1.845
17.64667,-1.856
17.64833,-1.865
17.65,-1.864
17.65167,-1.864
17.65333,-1.859
17.655,-1.854
17.65667,-1.854
17.65833,-1.859
17.66,-1.864
17.66167,-1.869
17.66333,-1.875
17.665,-1.881
17.66667,-1.876
17.66833,-1.871
17.67,-1.866
17.67167,-1.856
17.67333,-1.856
17.675,-1.856
17.67667,-1.861
17.67833,-1.866
17.68,-1.865
17.68167,-1.865
17.68333,-1.859
17.685,-1.842
17.68667,-1.831
17.68833,-1.826
17.69,-1.822
17.69167,-1.822
17.69333,-1.823
17.695,-1.824
17.69667,-1.824
17.69833,-1.824
17.7,-1.813
17.70167,-1.808
17.70333,-1.798
17.705,-1.793
17.70667,-1.789
17.70833,-1.79
17.71,-1.79
17.71167,-1.795
17.71333,-1.79
17.715,-1.786
17.71667,-1.766
17.71833,-1.746
17.72,-1.731
17.72167,-1.72
17.72333,-1.716
17.725,-1.711
17.72667,-1.715
17.72833,-1.71
17.73,-1.706
17.73167,-1.694
17.73333,-1.674
17.735,-1.655
17.73667,-1.645
17.73833,-1.635
17.74,-1.63
17.74167,-1.629
17.74333,-1.628
17.745,-1.623
17.74667,-1.618
17.74833,-1.603
17.75,-1.589
17.75167,-1.569
17.75333,-1.555
17.755,-1.551
17.75667,-1.541
17.75833,-1.536
17.76,-1.532
17.76167,-1.523
17.76333,-1.508
17.765,-1.487
17.76667,-1.47
17.76833,-1.449
17.77,-1.439
17.77167,-1.433
17.77333,-1.433
17.775,-1.428
17.77667,-1.423
17.77833,-1.418
17.78,-1.408
17.78167,-1.387
17.78333,-1.367
17.785,-1.357
17.78667,-1.341
17.78833,-1.33
17.79,-1.329
17.79167,-1.324
17.79333,-1.313
17.795,-1.303
17.79667,-1.283
17.79833,-1.258
17.8,-1.243
17.80167,-1.222
17.80333,-1.212
17.805,-1.201
17.80667,-1.196
17.80833,-1.197
17.81,-1.188
17.81167,-1.178
17.81333,-1.162
17.815,-1.146
17.81667,-1.126
17.81833,-1.111
17.82,-1.096
17.82167,-1.092
17.82333,-1.092
17.825,-1.082
17.82667,-1.083
17.82833,-1.068
17.83,-1.048
17.83167,-1.028
17.83333,-1.017
17.835,-1.007
17.83667,-0.997
17.83833,-0.992
17.84,-0.983
17.84167,-0.973
17.84333,-0.962
17.845,-0.947
17.84667,-0.93
17.84833,-0.915
17.85,-0.9
17.85167,-0.889
17.85333,-0.883
17.855,-0.878
17.85667,-0.873
17.85833,-0.868
17.86,-0.857
17.86167,-0.847
17.86333,-0.827
17.865,-0.812
17.86667,-0.797
17.86833,-0.792
17.87,-0.786
17.87167,-0.776
17.87333,-0.776
17.875,-0.771
17.87667,-0.765
17.87833,-0.75
17.88,-0.73
17.88167,-0.714
17.88333,-0.704
17.885,-0.698
17.88667,-0.693
17.88833,-0.692
17.89,-0.692
17.89167,-0.686
17.89333,-0.67
17.895,-0.654
17.89667,-0.634
17.89833,-0.623
17.9,-0.614
17.90167,-0.603
17.90333,-0.599
17.905,-0.594
17.90667,-0.599
17.90833,-0.595
17.91,-0.585
17.91167,-0.565
17.91333,-0.55
17.915,-0.545
17.91667,-0.535
17.91833,-0.53
17.92,-0.531
17.92167,-0.527
17.92333,-0.527
17.925,-0.517
17.92667,-0.503
17.92833,-0.488
17.93,-0.478
17.93167,-0.468
17.93333,-0.463
17.935,-0.464
17.93667,-0.464
17.93833,-0.465
17.94,-0.46
17.94167,-0.45
17.94333,-0.434
17.945,-0.424
17.94667,-0.414
17.94833,-0.414
17.95,-0.407
17.95167,-0.402
17.95333,-0.398
17.955,-0.398
17.95667,-0.393
17.95833,-0.383
17.96,-0.372
17.96167,-0.356
17.96333,-0.351
17.965,-0.351
17.96667,-0.351
17.96833,-0.355
17.97,-0.356
17.97167,-0.351
17.97333,-0.351
17.975,-0.337
17.97667,-0.326
17.97833,-0.311
17.98,-0.306
17.98167,-0.3
17.98333,-0.3
17.985,-0.305
17.98667,-0.31
17.98833,-0.304
17.99,-0.299
17.99167,-0.284
17.99333,-0.273
17.995,-0.263
17.99667,-0.262
17.99833,-0.262
18,-0.267
18.00167,-0.271
18.00333,-0.272
18.005,-0.271
18.00667,-0.261
18.00833,-0.245
18.01,-0.235
18.01167,-0.225
18.01333,-0.22
18.015,-0.225
18.01667,-0.23
18.01833,-0.236
18.02,-0.235
18.02167,-0.235
18.02333,-0.226
18.025,-0.216
18.02667,-0.201
18.02833,-0.191
18.03,-0.191
18.03167,-0.191
18.03333,-0.196
18.035,-0.201
18.03667,-0.205
18.03833,-0.2
18.04,-0.19
18.04167,-0.185
18.04333,-0.174
18.045,-0.175
18.04667,-0.171
18.04833,-0.171
18.05,-0.171
18.05167,-0.171
18.05333,-0.171
18.055,-0.167
18.05667,-0.157
18.05833,-0.153
18.06,-0.148
18.06167,-0.154
18.06333,-0.159
18.065,-0.164
18.06667,-0.17
18.06833,-0.165
18.07,-0.16
18.07167,-0.15
18.07333,-0.145
18.075,-0.135
18.07667,-0.13
18.07833,-0.13
18.08,-0.135
18.08167,-0.135
18.08333,-0.146
18.085,-0.146
18.08667,-0.146
18.08833,-0.14
18.09,-0.13
18.09167,-0.125
18.09333,-0.116
18.095,-0.117
18.09667,-0.118
18.09833,-0.124
18.1,-0.129
18.10167,-0.129
18.10333,-0.123
18.105,-0.118
18.10667,-0.107
18.10833,-0.097
18.11,-0.102
18.11167,-0.097
18.11333,-0.102
18.115,-0.101
18.11667,-0.101
18.11833,-0.102
18.12,-0.095
18.12167,-0.09
18.12333,-0.084
18.125,-0.084
18.12667,-0.085
18.12833,-0.095
18.13,-0.095
18.13167,-0.101
18.13333,-0.102
18.135,-0.103
18.13667,-0.096
18.13833,-0.087
18.14,-0.082
18.14167,-0.077
18.14333,-0.078
18.145,-0.079
18.14667,-0.084
18.14833,-0.084
18.15,-0.083
18.15167,-0.083
18.15333,-0.078
18.155,-0.067
18.15667,-0.062
18.15833,-0.063
18.16,-0.068
18.16167,-0.067
18.16333,-0.072
18.165,-0.077
18.16667,-0.083
18.16833,-0.078
18.17,-0.068
18.17167,-0.063
18.17333,-0.054
18.175,-0.044
18.17667,-0.05
18.17833,-0.051
18.18,-0.06
18.18167,-0.066
18.18333,-0.065
18.185,-0.061
18.18667,-0.05
18.18833,-0.04
18.19,-0.039
18.19167,-0.038
18.19333,-0.043
18.195,-0.043
18.19667,-0.048
18.19833,-0.053
18.2,-0.053
18.20167,-0.048
18.20333,-0.038
18.205,-0.033
18.20667,-0.033
18.20833,-0.033
18.21,-0.04
18.21167,-0.04
18.21333,-0.046
18.215,-0.051
18.21667,-0.045
18.21833,-0.034
18.22,-0.019
18.22167,-0.014
18.22333,-0.014
18.225,-0.014
18.22667,-0.02
18.22833,-0.025
18.23,-0.035
18.23167,-0.035
18.23333,-0.031
18.235,-0.016
18.23667,-0.012
18.23833,-0.006
18.24,-0.011
18.24167,-0.011
18.24333,-0.015
18.245,-0.019
18.24667,-0.019
18.24833,-0.024
18.25,-0.013
18.25167,-0.008
18.25333,-0.003
18.255,0
18.25667,-0.009
18.25833,-0.018
18.26,-0.028
18.26167,-0.032
18.26333,-0.039
18.265,-0.033
18.26667,-0.023
18.26833,-0.007
18.27,-0.007
18.27167,-0.002
18.27333,-0.002
18.275,-0.007
18.27667,-0.012
18.27833,-0.016
18.28,-0.021
18.28167,-0.016
18.28333,-0.012
18.285,-0.008
18.28667,-0.005
18.28833,-0.001
18.29,-0.006
18.29167,-0.012
18.29333,-0.017
18.295,-0.024
18.29667,-0.014
18.29833,-0.005
18.3,0.004
18.30167,0.009
18.30333,0.01
18.305,0.011
18.30667,0.001
18.30833,0.002
18.31,-0.002
18.31167,-0.006
18.31333,0
18.315,0.005
18.31667,0.006
18.31833,0.015
18.32,0.016
18.32167,0.012
18.32333,0.002
18.325,-0.001
18.32667,-0.007
18.32833,-0.002
18.33,0.002
18.33167,0.016
18.33333,0.021
18.335,0.025
18.33667,0.024
18.33833,0.015
18.34,0.009
18.34167,0.003
18.34333,-0.001
18.345,-0.001
18.34667,0.002
18.34833,0.012
18.35,0.012
18.35167,0.011
18.35333,0.01
18.355,0
18.35667,-0.001
18.35833,-0.012
18.36,-0.011
18.36167,-0.016
18.36333,-0.01
18.365,0
18.36667,0
18.36833,0.005
18.37,0.006
18.37167,0.006
18.37333,0.002
18.375,-0.002
18.37667,-0.011
18.37833,-0.006
18.38,0.003
18.38167,0.014
18.38333,0.014
18.385,0.019
18.38667,0.014
18.38833,0.015
18.39,0.005
18.39167,0
18.39333,-0.004
18.395,0.005
18.39667,0.01
18.39833,0.015
18.4,0.02
18.40167,0.02
18.40333,0.015
18.405,0.01
18.40667,0.006
18.40833,0.001
18.41,0.001
18.41167,0.006
18.41333,0.016
18.415,0.025
18.41667,0.024
18.41833,0.028
18.42,0.027
18.42167,0.017
18.42333,0.011
18.425,0.007
18.42667,0.007
18.42833,0.012
18.43,0.023
18.43167,0.028
18.43333,0.028
18.435,0.028
18.43667,0.022
18.43833,0.017
18.44,0.012
18.44167,0.013
18.44333,0.017
18.445,0.033
18.44667,0.038
18.44833,0.042
18.45,0.043
18.45167,0.038
18.45333,0.028
18.455,0.018
18.45667,0.014
18.45833,0.019
18.46,0.024
18.46167,0.035
18.46333,0.04
18.465,0.04
18.46667,0.035
18.46833,0.036
18.47,0.036
18.47167,0.025
18.47333,0.02
18.475,0.02
18.47667,0.025
18.47833,0.041
18.48,0.047
18.48167,0.052
18.48333,0.043
18.485,0.032
18.48667,0.023
18.48833,0.014
18.49,0.014
18.49167,0.019
18.49333,0.028
18.495,0.037
18.49667,0.036
18.49833,0.041
18.5,0.041
18.50167,0.031
18.50333,0.031
18.505,0.026
18.50667,0.025
18.50833,0.031
18.51,0.037
18.51167,0.044
18.51333,0.054
18.515,0.054
18.51667,0.048
18.51833,0.044
18.52,0.037
18.52167,0.033
18.52333,0.032
18.525,0.037
18.52667,0.043
18.52833,0.053
18.53,0.059
18.53167,0.058
18.53333,0.053
18.535,0.043
18.53667,0.043
18.53833,0.036
18.54,0.037
18.54167,0.043
18.54333,0.058
18.545,0.063
18.54667,0.074
18.54833,0.074
18.55,0.068
18.55167,0.063
18.55333,0.058
18.555,0.059
18.55667,0.059
18.55833,0.064
18.56,0.069
18.56167,0.074
18.56333,0.075
18.565,0.071
18.56667,0.062
18.56833,0.057
18.57,0.048
18.57167,0.048
18.57333,0.048
18.575,0.062
18.57667,0.067
18.57833,0.067
18.58,0.061
18.58167,0.062
18.58333,0.056
18.585,0.046
18.58667,0.047
18.58833,0.041
18.59,0.052
18.59167,0.062
18.59333,0.067
18.595,0.067
18.59667,0.063
18.59833,0.058
18.6,0.053
18.60167,0.048
18.60333,0.041
18.605,0.047
18.60667,0.057
18.60833,0.062
18.61,0.067
18.61167,0.066
18.61333,0.061
18.615,0.056
18.61667,0.056
18.61833,0.047
18.62,0.053
18.62167,0.058
18.62333,0.069
18.625,0.073
18.62667,0.078
18.62833,0.068
18.63,0.068
18.63167,0.057
18.63333,0.058
18.635,0.058
18.63667,0.062
18.63833,0.067
18.64,0.077
18.64167,0.077
18.64333,0.077
18.645,0.071
18.64667,0.07
18.64833,0.06
18.65,0.054
18.65167,0.054
18.65333,0.054
18.655,0.068
18.65667,0.078
18.65833,0.082
18.66,0.083
18.66167,0.078
18.66333,0.074
18.665,0.064
18.66667,0.064
18.66833,0.065
18.67,0.071
18.67167,0.077
18.67333,0.086
18.675,0.09
18.67667,0.09
18.67833,0.084
18.68,0.078
18.68167,0.073
18.68333,0.069
18.685,0.064
18.68667,0.07
18.68833,0.075
18.69,0.081
18.69167,0.091
18.69333,0.091
18.695,0.086
18.69667,0.08
18.69833,0.075
18.7,0.069
18.70167,0.069
18.70333,0.079
18.705,0.084
18.70667,0.089
18.70833,0.094
18.71,0.095
18.71167,0.095
18.71333,0.09
18.715,0.085
18.71667,0.085
18.71833,0.089
18.72,0.094
18.72167,0.105
18.72333,0.106
18.725,0.107
18.72667,0.097
18.72833,0.093
18.73,0.082
18.73167,0.077
18.73333,0.077
18.735,0.083
18.73667,0.094
18.73833,0.1
18.74,0.095
18.74167,0.095
18.74333,0.09
18.745,0.085
18.74667,0.085
18.74833,0.079
18.75,0.075
18.75167,0.084
18.75333,0.094
18.755,0.1
18.75667,0.101
18.75833,0.102
18.76,0.097
18.76167,0.093
18.76333,0.088
18.765,0.093
18.76667,0.093
18.76833,0.109
18.77,0.118
18.77167,0.129
18.77333,0.134
18.775,0.13
18.77667,0.119
18.77833,0.109
18.78,0.104
18.78167,0.094
18.78333,0.104
18.785,0.11
18.78667,0.12
18.78833,0.119
18.79,0.113
18.79167,0.113
18.79333,0.107
18.795,0.107
18.79667,0.097
18.79833,0.097
18.8,0.102
18.80167,0.117
18.80333,0.121
18.805,0.127
18.80667,0.116
18.80833,0.116
18.81,0.11
18.81167,0.1
18.81333,0.099
18.815,0.104
18.81667,0.113
18.81833,0.117
18.82,0.127
18.82167,0.122
18.82333,0.116
18.825,0.112
18.82667,0.107
18.82833,0.092
18.83,0.092
18.83167,0.097
18.83333,0.102
18.835,0.107
18.83667,0.111
18.83833,0.117
18.84,0.112
18.84167,0.108
18.84333,0.104
18.845,0.098
18.84667,0.098
18.84833,0.103
18.85,0.114
18.85167,0.114
18.85333,0.119
18.855,0.113
18.85667,0.113
18.85833,0.107
18.86,0.102
18.86167,0.106
18.86333,0.106
18.865,0.11
18.86667,0.121
18.86833,0.126
18.87,0.131
18.87167,0.13
18.87333,0.125
18.875,0.119
18.87667,0.109
18.87833,0.109
18.88,0.114
18.88167,0.131
18.88333,0.136
18.885,0.137
18.88667,0.133
18.88833,0.128
18.89,0.117
18.89167,0.113
18.89333,0.108
18.895,0.108
18.89667,0.108
18.89833,0.118
18.9,0.124
18.90167,0.129
18.90333,0.133
18.905,0.132
18.90667,0.122
18.90833,0.115
18.91,0.11
18.91167,0.114
18.91333,0.124
18.915,0.139
18.91667,0.14
18.91833,0.14
18.92,0.136
18.92167,0.131
18.92333,0.122
18.925,0.116
18.92667,0.117
18.92833,0.117
18.93,0.129
18.93167,0.138
18.93333,0.143
18.935,0.147
18.93667,0.147
18.93833,0.142
18.94,0.131
18.94167,0.126
18.94333,0.126
18.945,0.132
18.94667,0.138
18.94833,0.143
18.95,0.153
18.95167,0.153
18.95333,0.148
18.955,0.139
18.95667,0.129
18.95833,0.124
18.96,0.124
18.96167,0.129
18.96333,0.139
18.965,0.148
18.96667,0.153
18.96833,0.152
18.97,0.142
18.97167,0.132
18.97333,0.127
18.975,0.122
18.97667,0.132
18.97833,0.137
18.98,0.142
18.98167,0.146
18.98333,0.145
18.985,0.145
18.98667,0.139
18.98833,0.134
18.99,0.129
18.99167,0.13
18.99333,0.129
18.995,0.134
18.99667,0.144
18.99833,0.144
19,0.149
19.00167,0.149
19.00333,0.144
19.005,0.139
19.00667,0.134
19.00833,0.134
19.01,0.144
19.01167,0.154
19.01333,0.159
19.015,0.164
19.01667,0.164
19.01833,0.158
19.02,0.153
19.02167,0.147
19.02333,0.147
19.025,0.147
19.02667,0.151
19.02833,0.166
19.03,0.176
19.03167,0.177
19.03333,0.173
19.035,0.174
