ChromatogramRI,
X:,Y:
16.59333,0.454
16.595,0.449
16.59667,0.444
16.59833,0.439
16.6,0.444
16.60167,0.455
16.60333,0.466
16.605,0.472
16.60667,0.467
16.60833,0.468
16.61,0.468
16.61167,0.462
16.61333,0.462
16.615,0.462
16.61667,0.468
16.61833,0.478
16.62,0.483
16.62167,0.489
16.62333,0.49
16.625,0.486
16.62667,0.476
16.62833,0.471
16.63,0.471
16.63167,0.471
16.63333,0.482
16.635,0.493
16.63667,0.504
16.63833,0.504
16.64,0.499
16.64167,0.494
16.64333,0.485
16.645,0.48
16.64667,0.476
16.64833,0.476
16.65,0.486
16.65167,0.491
16.65333,0.492
16.655,0.491
16.65667,0.491
16.65833,0.481
16.66,0.476
16.66167,0.464
16.66333,0.469
16.665,0.469
16.66667,0.48
16.66833,0.485
16.67,0.491
16.67167,0.491
16.67333,0.485
16.675,0.481
16.67667,0.471
16.67833,0.471
16.68,0.471
16.68167,0.476
16.68333,0.481
16.685,0.491
16.68667,0.492
16.68833,0.491
16.69,0.491
16.69167,0.48
16.69333,0.476
16.695,0.471
16.69667,0.471
16.69833,0.481
16.7,0.491
16.70167,0.495
16.70333,0.495
16.705,0.495
16.70667,0.491
16.70833,0.487
16.71,0.481
16.71167,0.481
16.71333,0.486
16.715,0.496
16.71667,0.5
16.71833,0.505
16.72,0.505
16.72167,0.505
16.72333,0.5
16.725,0.491
16.72667,0.486
16.72833,0.485
16.73,0.49
16.73167,0.495
16.73333,0.506
16.735,0.506
16.73667,0.502
16.73833,0.497
16.74,0.498
16.74167,0.488
16.74333,0.479
16.745,0.479
16.74667,0.484
16.74833,0.499
16.75,0.504
16.75167,0.499
16.75333,0.494
16.755,0.488
16.75667,0.483
16.75833,0.477
16.76,0.476
16.76167,0.479
16.76333,0.488
16.765,0.508
16.76667,0.512
16.76833,0.516
16.77,0.511
16.77167,0.506
16.77333,0.497
16.775,0.493
16.77667,0.494
16.77833,0.499
16.78,0.504
16.78167,0.508
16.78333,0.508
16.785,0.508
16.78667,0.502
16.78833,0.497
16.79,0.482
16.79167,0.481
16.79333,0.481
16.795,0.487
16.79667,0.492
16.79833,0.502
16.8,0.502
16.80167,0.497
16.80333,0.498
16.805,0.494
16.80667,0.485
16.80833,0.476
16.81,0.481
16.81167,0.491
16.81333,0.5
16.815,0.499
16.81667,0.499
16.81833,0.493
16.82,0.487
16.82167,0.482
16.82333,0.477
16.825,0.482
16.82667,0.482
16.82833,0.487
16.83,0.492
16.83167,0.496
16.83333,0.496
16.835,0.497
16.83667,0.488
16.83833,0.489
16.84,0.479
16.84167,0.479
16.84333,0.483
16.845,0.493
16.84667,0.503
16.84833,0.508
16.85,0.507
16.85167,0.503
16.85333,0.499
16.855,0.489
16.85667,0.479
16.85833,0.479
16.86,0.483
16.86167,0.487
16.86333,0.486
16.865,0.491
16.86667,0.496
16.86833,0.491
16.87,0.481
16.87167,0.476
16.87333,0.471
16.875,0.476
16.87667,0.476
16.87833,0.486
16.88,0.49
16.88167,0.49
16.88333,0.479
16.885,0.474
16.88667,0.469
16.88833,0.459
16.89,0.455
16.89167,0.464
16.89333,0.465
16.895,0.477
16.89667,0.477
16.89833,0.473
16.9,0.474
16.90167,0.475
16.90333,0.469
16.905,0.464
16.90667,0.458
16.90833,0.457
16.91,0.466
16.91167,0.472
16.91333,0.477
16.915,0.476
16.91667,0.471
16.91833,0.464
16.92,0.458
16.92167,0.448
16.92333,0.448
16.925,0.458
16.92667,0.463
16.92833,0.469
16.93,0.475
16.93167,0.471
16.93333,0.465
16.935,0.455
16.93667,0.45
16.93833,0.451
16.94,0.455
16.94167,0.465
16.94333,0.472
16.945,0.477
16.94667,0.478
16.94833,0.478
16.95,0.473
16.95167,0.461
16.95333,0.455
16.955,0.456
16.95667,0.456
16.95833,0.461
16.96,0.466
16.96167,0.466
16.96333,0.461
16.965,0.456
16.96667,0.456
16.96833,0.451
16.97,0.451
16.97167,0.456
16.97333,0.472
16.975,0.482
16.97667,0.486
16.97833,0.491
16.98,0.491
16.98167,0.486
16.98333,0.486
16.985,0.476
16.98667,0.471
16.98833,0.465
16.99,0.471
16.99167,0.476
16.99333,0.481
16.995,0.481
16.99667,0.471
16.99833,0.472
17,0.467
17.00167,0.462
17.00333,0.457
17.005,0.462
17.00667,0.467
17.00833,0.473
17.01,0.473
17.01167,0.467
17.01333,0.462
17.015,0.451
17.01667,0.447
17.01833,0.437
17.02,0.437
17.02167,0.442
17.02333,0.447
17.025,0.447
17.02667,0.442
17.02833,0.442
17.03,0.447
17.03167,0.437
17.03333,0.426
17.035,0.42
17.03667,0.419
17.03833,0.424
17.04,0.438
17.04167,0.443
17.04333,0.442
17.045,0.437
17.04667,0.431
17.04833,0.425
17.05,0.42
17.05167,0.415
17.05333,0.421
17.055,0.426
17.05667,0.436
17.05833,0.436
17.06,0.431
17.06167,0.426
17.06333,0.421
17.065,0.412
17.06667,0.403
17.06833,0.409
17.07,0.414
17.07167,0.424
17.07333,0.434
17.075,0.439
17.07667,0.433
17.07833,0.432
17.08,0.427
17.08167,0.427
17.08333,0.421
17.085,0.426
17.08667,0.435
17.08833,0.441
17.09,0.447
17.09167,0.447
17.09333,0.441
17.095,0.44
17.09667,0.435
17.09833,0.429
17.1,0.423
17.10167,0.428
17.10333,0.433
17.105,0.439
17.10667,0.443
17.10833,0.439
17.11,0.435
17.11167,0.429
17.11333,0.424
17.115,0.423
17.11667,0.424
17.11833,0.429
17.12,0.439
17.12167,0.439
17.12333,0.448
17.125,0.443
17.12667,0.439
17.12833,0.434
17.13,0.429
17.13167,0.423
17.13333,0.423
17.135,0.433
17.13667,0.442
17.13833,0.453
17.14,0.453
17.14167,0.453
17.14333,0.453
17.145,0.448
17.14667,0.442
17.14833,0.438
17.15,0.439
17.15167,0.445
17.15333,0.45
17.155,0.456
17.15667,0.461
17.15833,0.46
17.16,0.45
17.16167,0.45
17.16333,0.445
17.165,0.45
17.16667,0.45
17.16833,0.466
17.17,0.471
17.17167,0.475
17.17333,0.469
17.175,0.464
17.17667,0.458
17.17833,0.448
17.18,0.444
17.18167,0.449
17.18333,0.455
17.185,0.461
17.18667,0.473
17.18833,0.469
17.19,0.464
17.19167,0.459
17.19333,0.454
17.195,0.44
17.19667,0.441
17.19833,0.446
17.2,0.456
17.20167,0.466
17.20333,0.471
17.205,0.471
17.20667,0.465
17.20833,0.455
17.21,0.451
17.21167,0.446
17.21333,0.441
17.215,0.447
17.21667,0.452
17.21833,0.458
17.22,0.458
17.22167,0.457
17.22333,0.453
17.225,0.443
17.22667,0.443
17.22833,0.443
17.23,0.443
17.23167,0.448
17.23333,0.453
17.235,0.453
17.23667,0.453
17.23833,0.451
17.24,0.445
17.24167,0.44
17.24333,0.43
17.245,0.42
17.24667,0.42
17.24833,0.424
17.25,0.434
17.25167,0.438
17.25333,0.443
17.255,0.438
17.25667,0.433
17.25833,0.432
17.26,0.426
17.26167,0.426
17.26333,0.426
17.265,0.431
17.26667,0.435
17.26833,0.445
17.27,0.446
17.27167,0.44
17.27333,0.435
17.275,0.43
17.27667,0.43
17.27833,0.429
17.28,0.429
17.28167,0.434
17.28333,0.435
17.285,0.441
17.28667,0.437
17.28833,0.432
17.29,0.427
17.29167,0.417
17.29333,0.407
17.295,0.407
17.29667,0.411
17.29833,0.416
17.3,0.415
17.30167,0.41
17.30333,0.409
17.305,0.409
17.30667,0.403
17.30833,0.398
17.31,0.388
17.31167,0.393
17.31333,0.397
17.315,0.396
17.31667,0.4
17.31833,0.404
17.32,0.393
17.32167,0.388
17.32333,0.371
17.325,0.361
17.32667,0.356
17.32833,0.357
17.33,0.363
17.33167,0.37
17.33333,0.371
17.335,0.367
17.33667,0.359
17.33833,0.349
17.34,0.339
17.34167,0.324
17.34333,0.325
17.345,0.33
17.34667,0.335
17.34833,0.335
17.35,0.334
17.35167,0.324
17.35333,0.314
17.355,0.302
17.35667,0.293
17.35833,0.283
17.36,0.283
17.36167,0.292
17.36333,0.292
17.365,0.291
17.36667,0.291
17.36833,0.286
17.37,0.277
17.37167,0.271
17.37333,0.256
17.375,0.246
17.37667,0.251
17.37833,0.251
17.38,0.251
17.38167,0.24
17.38333,0.239
17.385,0.229
17.38667,0.218
17.38833,0.207
17.39,0.193
17.39167,0.193
17.39333,0.193
17.395,0.197
17.39667,0.197
17.39833,0.191
17.4,0.181
17.40167,0.166
17.40333,0.145
17.405,0.136
17.40667,0.122
17.40833,0.118
17.41,0.114
17.41167,0.11
17.41333,0.11
17.415,0.101
17.41667,0.091
17.41833,0.075
17.42,0.06
17.42167,0.045
17.42333,0.035
17.425,0.03
17.42667,0.025
17.42833,0.03
17.43,0.024
17.43167,0.014
17.43333,0.003
17.435,-0.012
17.43667,-0.032
17.43833,-0.042
17.44,-0.057
17.44167,-0.062
17.44333,-0.063
17.445,-0.063
17.44667,-0.068
17.44833,-0.08
17.45,-0.095
17.45167,-0.106
17.45333,-0.12
17.455,-0.135
17.45667,-0.144
17.45833,-0.144
17.46,-0.148
17.46167,-0.153
17.46333,-0.158
17.465,-0.173
17.46667,-0.189
17.46833,-0.2
17.47,-0.219
17.47167,-0.235
17.47333,-0.249
17.475,-0.254
17.47667,-0.264
17.47833,-0.268
17.48,-0.284
17.48167,-0.299
17.48333,-0.314
17.485,-0.324
17.48667,-0.338
17.48833,-0.343
17.49,-0.358
17.49167,-0.369
17.49333,-0.37
17.495,-0.38
17.49667,-0.391
17.49833,-0.417
17.5,-0.437
17.50167,-0.452
17.50333,-0.463
17.505,-0.468
17.50667,-0.478
17.50833,-0.484
17.51,-0.489
17.51167,-0.5
17.51333,-0.509
17.515,-0.529
17.51667,-0.54
17.51833,-0.56
17.52,-0.574
17.52167,-0.583
17.52333,-0.588
17.525,-0.588
17.52667,-0.598
17.52833,-0.612
17.53,-0.622
17.53167,-0.647
17.53333,-0.657
17.535,-0.673
17.53667,-0.689
17.53833,-0.695
17.54,-0.695
17.54167,-0.695
17.54333,-0.704
17.545,-0.713
17.54667,-0.723
17.54833,-0.743
17.55,-0.758
17.55167,-0.774
17.55333,-0.789
17.555,-0.789
17.55667,-0.795
17.55833,-0.799
17.56,-0.814
17.56167,-0.824
17.56333,-0.829
17.565,-0.85
17.56667,-0.861
17.56833,-0.872
17.57,-0.878
17.57167,-0.878
17.57333,-0.878
17.575,-0.884
17.57667,-0.89
17.57833,-0.9
17.58,-0.906
17.58167,-0.927
17.58333,-0.937
17.585,-0.951
17.58667,-0.956
17.58833,-0.961
17.59,-0.956
17.59167,-0.96
17.59333,-0.969
17.595,-0.979
17.59667,-0.99
17.59833,-1.001
17.6,-1.011
17.60167,-1.017
17.60333,-1.022
17.605,-1.023
17.60667,-1.018
17.60833,-1.023
17.61,-1.028
17.61167,-1.034
17.61333,-1.043
17.615,-1.058
17.61667,-1.073
17.61833,-1.078
17.62,-1.078
17.62167,-1.077
17.62333,-1.082
17.625,-1.092
17.62667,-1.101
17.62833,-1.115
17.63,-1.125
17.63167,-1.134
17.63333,-1.144
17.635,-1.137
17.63667,-1.137
17.63833,-1.133
17.64,-1.134
17.64167,-1.135
17.64333,-1.136
17.645,-1.141
17.64667,-1.146
17.64833,-1.153
17.65,-1.157
17.65167,-1.152
17.65333,-1.146
17.655,-1.146
17.65667,-1.146
17.65833,-1.153
17.66,-1.158
17.66167,-1.159
17.66333,-1.164
17.665,-1.169
17.66667,-1.164
17.66833,-1.159
17.67,-1.148
17.67167,-1.143
17.67333,-1.138
17.675,-1.136
17.67667,-1.14
17.67833,-1.15
17.68,-1.155
17.68167,-1.154
17.68333,-1.155
17.685,-1.145
17.68667,-1.141
17.68833,-1.131
17.69,-1.127
17.69167,-1.127
17.69333,-1.133
17.695,-1.138
17.69667,-1.138
17.69833,-1.138
17.7,-1.122
17.70167,-1.112
17.70333,-1.098
17.705,-1.093
17.70667,-1.093
17.70833,-1.088
17.71,-1.093
17.71167,-1.092
17.71333,-1.091
17.715,-1.081
17.71667,-1.06
17.71833,-1.045
17.72,-1.035
17.72167,-1.025
17.72333,-1.019
17.725,-1.015
17.72667,-1.015
17.72833,-1.02
17.73,-1.015
17.73167,-1.004
17.73333,-0.988
17.735,-0.967
17.73667,-0.962
17.73833,-0.957
17.74,-0.958
17.74167,-0.968
17.74333,-0.974
17.745,-0.974
17.74667,-0.969
17.74833,-0.949
17.75,-0.925
17.75167,-0.9
17.75333,-0.885
17.755,-0.879
17.75667,-0.865
17.75833,-0.86
17.76,-0.85
17.76167,-0.844
17.76333,-0.833
17.765,-0.818
17.76667,-0.803
17.76833,-0.783
17.77,-0.774
17.77167,-0.769
17.77333,-0.763
17.775,-0.757
17.77667,-0.751
17.77833,-0.741
17.78,-0.735
17.78167,-0.715
17.78333,-0.7
17.785,-0.691
17.78667,-0.676
17.78833,-0.671
17.79,-0.668
17.79167,-0.663
17.79333,-0.669
17.795,-0.664
17.79667,-0.654
17.79833,-0.63
17.8,-0.609
17.80167,-0.594
17.80333,-0.589
17.805,-0.583
17.80667,-0.578
17.80833,-0.573
17.81,-0.567
17.81167,-0.552
17.81333,-0.547
17.815,-0.526
17.81667,-0.517
17.81833,-0.502
17.82,-0.497
17.82167,-0.492
17.82333,-0.487
17.825,-0.487
17.82667,-0.477
17.82833,-0.467
17.83,-0.455
17.83167,-0.435
17.83333,-0.42
17.835,-0.405
17.83667,-0.4
17.83833,-0.4
17.84,-0.399
17.84167,-0.394
17.84333,-0.383
17.845,-0.373
17.84667,-0.363
17.84833,-0.343
17.85,-0.332
17.85167,-0.321
17.85333,-0.316
17.855,-0.312
17.85667,-0.302
17.85833,-0.298
17.86,-0.293
17.86167,-0.284
17.86333,-0.269
17.865,-0.254
17.86667,-0.239
17.86833,-0.234
17.87,-0.233
17.87167,-0.233
17.87333,-0.227
17.875,-0.228
17.87667,-0.219
17.87833,-0.204
17.88,-0.188
17.88167,-0.173
17.88333,-0.164
17.885,-0.16
17.88667,-0.155
17.88833,-0.151
17.89,-0.151
17.89167,-0.147
17.89333,-0.138
17.895,-0.124
17.89667,-0.114
17.89833,-0.099
17.9,-0.088
17.90167,-0.083
17.90333,-0.087
17.905,-0.087
17.90667,-0.087
17.90833,-0.077
17.91,-0.067
17.91167,-0.052
17.91333,-0.038
17.915,-0.023
17.91667,-0.018
17.91833,-0.018
17.92,-0.012
17.92167,-0.012
17.92333,-0.007
17.925,-0.002
17.92667,0.007
17.92833,0.017
17.93,0.027
17.93167,0.041
17.93333,0.046
17.935,0.046
17.93667,0.045
17.93833,0.045
17.94,0.04
17.94167,0.045
17.94333,0.061
17.945,0.077
17.94667,0.087
17.94833,0.093
17.95,0.093
17.95167,0.097
17.95333,0.092
17.955,0.092
17.95667,0.097
17.95833,0.102
17.96,0.117
17.96167,0.122
17.96333,0.127
17.965,0.131
17.96667,0.132
17.96833,0.132
17.97,0.128
17.97167,0.132
17.97333,0.138
17.975,0.147
17.97667,0.161
17.97833,0.171
17.98,0.176
17.98167,0.177
17.98333,0.172
17.985,0.177
17.98667,0.171
17.98833,0.167
17.99,0.167
17.99167,0.182
17.99333,0.192
17.995,0.196
17.99667,0.192
17.99833,0.201
18,0.196
18.00167,0.196
18.00333,0.191
18.005,0.192
18.00667,0.197
18.00833,0.212
18.01,0.228
18.01167,0.229
18.01333,0.229
18.015,0.23
18.01667,0.226
18.01833,0.221
18.02,0.215
18.02167,0.222
18.02333,0.23
18.025,0.24
18.02667,0.245
18.02833,0.246
18.03,0.241
18.03167,0.232
18.03333,0.227
18.035,0.217
18.03667,0.212
18.03833,0.206
18.04,0.21
18.04167,0.215
18.04333,0.22
18.045,0.225
18.04667,0.225
18.04833,0.226
18.05,0.22
18.05167,0.208
18.05333,0.208
18.055,0.208
18.05667,0.224
18.05833,0.235
18.06,0.24
18.06167,0.24
18.06333,0.241
18.065,0.241
18.06667,0.236
18.06833,0.231
18.07,0.231
18.07167,0.241
18.07333,0.245
18.075,0.249
18.07667,0.254
18.07833,0.259
18.08,0.259
18.08167,0.254
18.08333,0.244
18.085,0.24
18.08667,0.24
18.08833,0.245
18.09,0.255
18.09167,0.261
18.09333,0.262
18.095,0.263
18.09667,0.259
18.09833,0.255
18.1,0.245
18.10167,0.246
18.10333,0.251
18.105,0.261
18.10667,0.276
18.10833,0.281
18.11,0.281
18.11167,0.276
18.11333,0.272
18.115,0.261
18.11667,0.256
18.11833,0.251
18.12,0.251
18.12167,0.255
18.12333,0.266
18.125,0.27
18.12667,0.27
18.12833,0.269
18.13,0.264
18.13167,0.254
18.13333,0.254
18.135,0.253
18.13667,0.257
18.13833,0.261
18.14,0.276
18.14167,0.281
18.14333,0.281
18.145,0.277
18.14667,0.267
18.14833,0.259
18.15,0.255
18.15167,0.256
18.15333,0.266
18.155,0.271
18.15667,0.286
18.15833,0.286
18.16,0.286
18.16167,0.286
18.16333,0.281
18.165,0.276
18.16667,0.276
18.16833,0.276
18.17,0.291
18.17167,0.303
18.17333,0.308
18.175,0.308
18.17667,0.308
18.17833,0.309
18.18,0.298
18.18167,0.293
18.18333,0.288
18.185,0.283
18.18667,0.293
18.18833,0.297
18.19,0.303
18.19167,0.304
18.19333,0.297
18.195,0.287
18.19667,0.282
18.19833,0.281
18.2,0.281
18.20167,0.286
18.20333,0.296
18.205,0.307
18.20667,0.312
18.20833,0.313
18.21,0.308
18.21167,0.308
18.21333,0.308
18.215,0.303
18.21667,0.297
18.21833,0.307
18.22,0.316
18.22167,0.321
18.22333,0.321
18.225,0.32
18.22667,0.315
18.22833,0.31
18.23,0.306
18.23167,0.306
18.23333,0.312
18.235,0.317
18.23667,0.322
18.23833,0.322
18.24,0.322
18.24167,0.317
18.24333,0.312
18.245,0.302
18.24667,0.302
18.24833,0.302
18.25,0.303
18.25167,0.314
18.25333,0.32
18.255,0.325
18.25667,0.33
18.25833,0.324
18.26,0.319
18.26167,0.314
18.26333,0.308
18.265,0.313
18.26667,0.324
18.26833,0.33
18.27,0.335
18.27167,0.335
18.27333,0.334
18.275,0.324
18.27667,0.319
18.27833,0.314
18.28,0.309
18.28167,0.314
18.28333,0.319
18.285,0.324
18.28667,0.324
18.28833,0.329
18.29,0.324
18.29167,0.318
18.29333,0.312
18.295,0.311
18.29667,0.311
18.29833,0.321
18.3,0.326
18.30167,0.33
18.30333,0.335
18.305,0.335
18.30667,0.326
18.30833,0.321
18.31,0.312
18.31167,0.307
18.31333,0.303
18.315,0.312
18.31667,0.322
18.31833,0.332
18.32,0.342
18.32167,0.337
18.32333,0.332
18.325,0.326
18.32667,0.317
18.32833,0.318
18.33,0.318
18.33167,0.328
18.33333,0.333
18.335,0.333
18.33667,0.334
18.33833,0.329
18.34,0.323
18.34167,0.317
18.34333,0.312
18.345,0.312
18.34667,0.316
18.34833,0.326
18.35,0.335
18.35167,0.33
18.35333,0.33
18.355,0.33
18.35667,0.329
18.35833,0.323
18.36,0.323
18.36167,0.322
18.36333,0.326
18.365,0.339
18.36667,0.343
18.36833,0.352
18.37,0.351
18.37167,0.35
18.37333,0.34
18.375,0.336
18.37667,0.337
18.37833,0.337
18.38,0.342
18.38167,0.356
18.38333,0.36
18.385,0.366
18.38667,0.354
18.38833,0.349
18.39,0.343
18.39167,0.339
18.39333,0.338
18.395,0.344
18.39667,0.355
18.39833,0.367
18.4,0.369
18.40167,0.364
18.40333,0.36
18.405,0.355
18.40667,0.351
18.40833,0.346
18.41,0.345
18.41167,0.35
18.41333,0.355
18.415,0.364
18.41667,0.364
18.41833,0.363
18.42,0.358
18.42167,0.353
18.42333,0.344
18.425,0.338
18.42667,0.339
18.42833,0.344
18.43,0.354
18.43167,0.359
18.43333,0.36
18.435,0.355
18.43667,0.355
18.43833,0.351
18.44,0.337
18.44167,0.337
18.44333,0.337
18.445,0.342
18.44667,0.351
18.44833,0.36
18.45,0.36
18.45167,0.359
18.45333,0.354
18.455,0.349
18.45667,0.349
18.45833,0.35
18.46,0.354
18.46167,0.365
18.46333,0.371
18.465,0.372
18.46667,0.366
18.46833,0.366
18.47,0.357
18.47167,0.352
18.47333,0.342
18.475,0.346
18.47667,0.351
18.47833,0.36
18.48,0.365
18.48167,0.364
18.48333,0.369
18.485,0.363
18.48667,0.354
18.48833,0.349
18.49,0.345
18.49167,0.349
18.49333,0.358
18.495,0.368
18.49667,0.372
18.49833,0.377
18.5,0.372
18.50167,0.361
18.50333,0.351
18.505,0.346
18.50667,0.341
18.50833,0.341
18.51,0.347
18.51167,0.353
18.51333,0.359
18.515,0.36
18.51667,0.355
18.51833,0.351
18.52,0.347
18.52167,0.341
18.52333,0.341
18.525,0.346
18.52667,0.35
18.52833,0.36
18.53,0.364
18.53167,0.363
18.53333,0.358
18.535,0.348
18.53667,0.343
18.53833,0.343
18.54,0.342
18.54167,0.357
18.54333,0.368
18.545,0.379
18.54667,0.379
18.54833,0.374
18.55,0.363
18.55167,0.358
18.55333,0.353
18.555,0.349
18.55667,0.354
18.55833,0.364
18.56,0.375
18.56167,0.375
18.56333,0.364
18.565,0.36
18.56667,0.355
18.56833,0.351
18.57,0.346
18.57167,0.346
18.57333,0.346
18.575,0.356
18.57667,0.361
18.57833,0.366
18.58,0.366
18.58167,0.362
18.58333,0.352
18.585,0.347
18.58667,0.348
18.58833,0.343
18.59,0.352
18.59167,0.361
18.59333,0.371
18.595,0.376
18.59667,0.371
18.59833,0.364
18.6,0.353
18.60167,0.348
18.60333,0.341
18.605,0.341
18.60667,0.355
18.60833,0.366
18.61,0.375
18.61167,0.374
18.61333,0.374
18.615,0.363
18.61667,0.353
18.61833,0.343
18.62,0.343
18.62167,0.347
18.62333,0.358
18.625,0.363
18.62667,0.367
18.62833,0.367
18.63,0.367
18.63167,0.357
18.63333,0.346
18.635,0.342
18.63667,0.342
18.63833,0.352
18.64,0.358
18.64167,0.364
18.64333,0.364
18.645,0.37
18.64667,0.365
18.64833,0.355
18.65,0.346
18.65167,0.341
18.65333,0.346
18.655,0.352
18.65667,0.356
18.65833,0.361
18.66,0.361
18.66167,0.36
18.66333,0.355
18.665,0.354
18.66667,0.344
18.66833,0.344
18.67,0.35
18.67167,0.36
18.67333,0.366
18.675,0.372
18.67667,0.367
18.67833,0.367
18.68,0.367
18.68167,0.356
18.68333,0.347
18.685,0.352
18.68667,0.348
18.68833,0.353
18.69,0.358
18.69167,0.356
18.69333,0.361
18.695,0.36
18.69667,0.355
18.69833,0.345
18.7,0.345
18.70167,0.35
18.70333,0.36
18.705,0.371
18.70667,0.382
18.70833,0.381
18.71,0.376
18.71167,0.37
18.71333,0.369
18.715,0.359
18.71667,0.353
18.71833,0.359
18.72,0.364
18.72167,0.364
18.72333,0.373
18.725,0.372
18.72667,0.367
18.72833,0.362
18.73,0.356
18.73167,0.351
18.73333,0.351
18.735,0.351
18.73667,0.367
18.73833,0.372
18.74,0.377
18.74167,0.377
18.74333,0.372
18.745,0.367
18.74667,0.362
18.74833,0.357
18.75,0.352
18.75167,0.363
18.75333,0.368
18.755,0.374
18.75667,0.378
18.75833,0.373
18.76,0.368
18.76167,0.362
18.76333,0.361
18.765,0.351
18.76667,0.357
18.76833,0.362
18.77,0.367
18.77167,0.368
18.77333,0.374
18.775,0.369
18.77667,0.365
18.77833,0.354
18.78,0.355
18.78167,0.354
18.78333,0.359
18.785,0.368
18.78667,0.377
18.78833,0.377
18.79,0.373
18.79167,0.368
18.79333,0.363
18.795,0.358
18.79667,0.353
18.79833,0.349
18.8,0.354
18.80167,0.359
18.80333,0.37
18.805,0.37
18.80667,0.376
18.80833,0.367
18.81,0.362
18.81167,0.353
18.81333,0.348
18.815,0.349
18.81667,0.36
18.81833,0.366
18.82,0.366
18.82167,0.367
18.82333,0.363
18.825,0.353
18.82667,0.344
18.82833,0.334
18.83,0.334
18.83167,0.344
18.83333,0.35
18.835,0.36
18.83667,0.365
18.83833,0.365
18.84,0.359
18.84167,0.354
18.84333,0.344
18.845,0.339
18.84667,0.338
18.84833,0.343
18.85,0.353
18.85167,0.363
18.85333,0.363
18.855,0.359
18.85667,0.354
18.85833,0.348
18.86,0.344
18.86167,0.34
18.86333,0.336
18.865,0.347
18.86667,0.352
18.86833,0.358
18.87,0.358
18.87167,0.358
18.87333,0.348
18.875,0.337
18.87667,0.332
18.87833,0.337
18.88,0.337
18.88167,0.346
18.88333,0.356
18.885,0.357
18.88667,0.357
18.88833,0.357
18.89,0.357
18.89167,0.352
18.89333,0.347
18.895,0.347
18.89667,0.347
18.89833,0.352
18.9,0.357
18.90167,0.357
18.90333,0.348
18.905,0.349
18.90667,0.344
18.90833,0.34
18.91,0.335
18.91167,0.33
18.91333,0.34
18.915,0.345
18.91667,0.35
18.91833,0.35
18.92,0.35
18.92167,0.344
18.92333,0.339
18.925,0.334
18.92667,0.329
18.92833,0.339
18.93,0.344
18.93167,0.349
18.93333,0.348
18.935,0.348
18.93667,0.343
18.93833,0.333
18.94,0.329
18.94167,0.325
18.94333,0.321
18.945,0.326
18.94667,0.331
18.94833,0.336
18.95,0.346
18.95167,0.345
18.95333,0.345
18.955,0.344
18.95667,0.339
18.95833,0.334
18.96,0.339
18.96167,0.339
18.96333,0.344
18.965,0.339
18.96667,0.339
18.96833,0.334
18.97,0.335
18.97167,0.33
18.97333,0.327
18.975,0.322
18.97667,0.317
18.97833,0.323
18.98,0.333
18.98167,0.333
18.98333,0.334
18.985,0.329
18.98667,0.325
18.98833,0.32
18.99,0.315
18.99167,0.31
18.99333,0.322
18.995,0.332
18.99667,0.343
18.99833,0.353
19,0.347
19.00167,0.347
19.00333,0.341
19.005,0.34
19.00667,0.335
19.00833,0.335
19.01,0.341
19.01167,0.346
19.01333,0.351
19.015,0.351
19.01667,0.351
19.01833,0.345
19.02,0.345
19.02167,0.34
19.02333,0.335
19.025,0.339
19.02667,0.348
19.02833,0.358
19.03,0.367
19.03167,0.366
19.03333,0.36
19.035,0.35
19.03667,0.349
19.03833,0.344
19.04,0.343
19.04167,0.349
19.04333,0.354
19.045,0.365
19.04667,0.37
19.04833,0.37
19.05,0.365
19.05167,0.36
19.05333,0.354
19.055,0.354
19.05667,0.348
19.05833,0.353
19.06,0.363
19.06167,0.363
19.06333,0.368
19.065,0.368
19.06667,0.358
19.06833,0.348
19.07,0.343
19.07167,0.338
19.07333,0.343
19.075,0.347
19.07667,0.352
19.07833,0.363
19.08,0.363
19.08167,0.358
19.08333,0.354
19.085,0.354
19.08667,0.348
19.08833,0.348
19.09,0.347
19.09167,0.357
19.09333,0.362
19.095,0.362
19.09667,0.362
19.09833,0.352
19.1,0.346
19.10167,0.346
19.10333,0.336
19.105,0.336
19.10667,0.341
19.10833,0.351
19.11,0.36
19.11167,0.36
19.11333,0.359
19.115,0.353
19.11667,0.347
19.11833,0.342
19.12,0.337
19.12167,0.336
19.12333,0.352
19.125,0.357
19.12667,0.362
19.12833,0.368
19.13,0.368
19.13167,0.364
19.13333,0.354
19.135,0.345
19.13667,0.345
19.13833,0.349
19.14,0.363
19.14167,0.373
19.14333,0.383
19.145,0.378
19.14667,0.373
19.14833,0.362
19.15,0.356
19.15167,0.356
19.15333,0.351
19.155,0.357
19.15667,0.367
19.15833,0.379
19.16,0.379
19.16167,0.379
19.16333,0.368
19.165,0.363
19.16667,0.354
19.16833,0.35
19.17,0.349
19.17167,0.348
19.17333,0.358
19.175,0.363
19.17667,0.368
19.17833,0.368
19.18,0.364
19.18167,0.364
19.18333,0.354
19.185,0.353
19.18667,0.353
19.18833,0.359
19.19,0.365
19.19167,0.366
19.19333,0.372
19.195,0.368
19.19667,0.358
19.19833,0.355
19.2,0.344
19.20167,0.345
19.20333,0.349
19.205,0.353
19.20667,0.363
19.20833,0.368
19.21,0.369
19.21167,0.369
19.21333,0.364
19.215,0.359
19.21667,0.354
19.21833,0.354
19.22,0.359
19.22167,0.359
19.22333,0.369
19.225,0.368
