Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Reduced,256,32,2,1,64,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,32,2,1,64,0.7798112403879176,0.026120934123383385,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,256,32,2,1,128,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,32,2,1,128,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,32,2,1,256,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,32,2,1,256,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,32,2,1,512,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,32,2,1,512,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,64,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,256,64,2,1,2,0.6460136300902578,0.015779502951210854,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,256,64,2,1,4,0.7663641874092031,0.0446117594080462,"[0.717948717948718, 0.9012345679012346, 0.8416666666666667]"
Original,256,64,2,1,4,0.6929254554037277,0.038247496618254766,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,256,64,2,1,8,0.8328930930510513,0.039259414655460845,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,64,2,1,8,0.7261693604341307,0.030465152574410403,"[0.6636363636363637, 0.9259259259259259, 0.774869109947644]"
Reduced,256,64,2,1,16,0.854380149680412,0.03256346776765083,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,256,64,2,1,16,0.7538417310434097,0.028084874163847837,"[0.6818181818181818, 0.9506172839506173, 0.7958115183246073]"
Reduced,256,64,2,1,32,0.8695028141845732,0.021534787400339164,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,64,2,1,32,0.7648163194691726,0.01806899812276593,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,256,64,2,1,64,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,64,2,1,64,0.7798112403879176,0.026120934123383385,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,256,64,2,1,128,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,64,2,1,128,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,64,2,1,256,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,64,2,1,256,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,64,2,1,512,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,64,2,1,512,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,128,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,256,128,2,1,2,0.6460136300902578,0.015779502951210854,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,256,128,2,1,4,0.7663641874092031,0.0446117594080462,"[0.717948717948718, 0.9012345679012346, 0.8416666666666667]"
Original,256,128,2,1,4,0.6929254554037277,0.038247496618254766,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,256,128,2,1,8,0.8328930930510513,0.039259414655460845,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,128,2,1,8,0.7261693604341307,0.030465152574410403,"[0.6636363636363637, 0.9259259259259259, 0.774869109947644]"
Reduced,256,128,2,1,16,0.854380149680412,0.03256346776765083,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,256,128,2,1,16,0.7538417310434097,0.028084874163847837,"[0.6818181818181818, 0.9506172839506173, 0.7958115183246073]"
Reduced,256,128,2,1,32,0.8695028141845732,0.021534787400339164,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,128,2,1,32,0.7648163194691726,0.01806899812276593,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,256,128,2,1,64,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,128,2,1,64,0.7798112403879176,0.026120934123383385,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,256,128,2,1,128,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,128,2,1,128,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,128,2,1,256,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,128,2,1,256,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,128,2,1,512,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,128,2,1,512,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,256,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,256,256,2,1,2,0.6460136300902578,0.015779502951210854,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,256,256,2,1,4,0.7663641874092031,0.0446117594080462,"[0.717948717948718, 0.9012345679012346, 0.8416666666666667]"
Original,256,256,2,1,4,0.6929254554037277,0.038247496618254766,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,256,256,2,1,8,0.8328930930510513,0.039259414655460845,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,256,2,1,8,0.7261693604341307,0.030465152574410403,"[0.6636363636363637, 0.9259259259259259, 0.774869109947644]"
Reduced,256,256,2,1,16,0.854380149680412,0.03256346776765083,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,256,256,2,1,16,0.7538417310434097,0.028084874163847837,"[0.6818181818181818, 0.9506172839506173, 0.7958115183246073]"
Reduced,256,256,2,1,32,0.8695028141845732,0.021534787400339164,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,256,2,1,32,0.7648163194691726,0.01806899812276593,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,256,256,2,1,64,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,256,2,1,64,0.7798112403879176,0.026120934123383385,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,256,256,2,1,128,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,256,2,1,128,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,256,2,1,256,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,256,2,1,256,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,256,256,2,1,512,0.8714063838518848,0.019942442192226954,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,256,256,2,1,512,0.7786960228998394,0.026896930088152773,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,512,1,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,4,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,4,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,8,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,8,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,16,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,16,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,32,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,32,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,64,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,64,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,128,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,128,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,256,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,256,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,1,2,1,512,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,1,2,1,512,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,2,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,2,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,2,2,1,4,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,4,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,8,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,8,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,16,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,16,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,32,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,32,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,64,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,64,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,128,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,128,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,256,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,256,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,2,2,1,512,0.7496873315357948,0.026675166567105713,"[0.6923076923076923, 0.9012345679012346, 0.8333333333333334]"
Original,512,2,2,1,512,0.6819838111926317,0.020602116963549612,"[0.6, 0.9012345679012346, 0.7277486910994765]"
Reduced,512,4,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,4,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,4,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,4,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,4,2,1,8,0.8163246273270028,0.04774267031365542,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,8,0.7238026847366521,0.02751883344682871,"[0.6818181818181818, 0.9135802469135802, 0.7801047120418848]"
Reduced,512,4,2,1,16,0.818546849549225,0.04449323741446684,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,16,0.7349324314784145,0.023112402658565977,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,512,4,2,1,32,0.818546849549225,0.04449323741446684,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,32,0.7349324314784145,0.023112402658565977,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,512,4,2,1,64,0.818546849549225,0.04449323741446684,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,64,0.7349324314784145,0.023112402658565977,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,512,4,2,1,128,0.818546849549225,0.04449323741446684,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,128,0.7349324314784145,0.023112402658565977,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,512,4,2,1,256,0.818546849549225,0.04449323741446684,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,256,0.7349324314784145,0.023112402658565977,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,512,4,2,1,512,0.818546849549225,0.04449323741446684,"[0.8717948717948718, 0.9382716049382716, 0.9166666666666666]"
Original,512,4,2,1,512,0.7349324314784145,0.023112402658565977,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,512,8,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,8,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,8,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,8,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,8,2,1,8,0.834631266868433,0.045095633882574426,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,8,2,1,8,0.7336681664173745,0.027909616481526296,"[0.6727272727272727, 0.9259259259259259, 0.7801047120418848]"
Reduced,512,8,2,1,16,0.8541828353781821,0.028450020332444228,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,8,2,1,16,0.7551573739641485,0.024779486969393805,"[0.6909090909090909, 0.9506172839506173, 0.8010471204188482]"
Reduced,512,8,2,1,32,0.8692102849316481,0.020665897103072234,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,8,2,1,32,0.7663128545612331,0.01897072347970111,"[0.7090909090909091, 0.9629629629629629, 0.8167539267015707]"
Reduced,512,8,2,1,64,0.8692102849316481,0.020665897103072234,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,8,2,1,64,0.7649587607844778,0.02052857803430592,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,8,2,1,128,0.8692102849316481,0.020665897103072234,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,8,2,1,128,0.7649587607844778,0.02052857803430592,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,8,2,1,256,0.8692102849316481,0.020665897103072234,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,8,2,1,256,0.7649587607844778,0.02052857803430592,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,8,2,1,512,0.8692102849316481,0.020665897103072234,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,8,2,1,512,0.7649587607844778,0.02052857803430592,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,16,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,16,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,16,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,16,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,16,2,1,8,0.834631266868433,0.045095633882574426,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,16,2,1,8,0.7336681664173745,0.027909616481526296,"[0.6727272727272727, 0.9259259259259259, 0.7801047120418848]"
Reduced,512,16,2,1,16,0.8541828353781821,0.028450020332444228,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,16,2,1,16,0.7551573739641485,0.024779486969393805,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,512,16,2,1,32,0.8714830122043752,0.02292837192946489,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,16,2,1,32,0.7748744682648023,0.020991505979358175,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,16,2,1,64,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,16,2,1,64,0.7849128809672564,0.02804377111545433,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,16,2,1,128,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,16,2,1,128,0.7861323931623784,0.027690015707857972,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,16,2,1,256,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,16,2,1,256,0.7861323931623784,0.027690015707857972,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,16,2,1,512,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,16,2,1,512,0.7861323931623784,0.027690015707857972,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,32,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,32,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,32,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,32,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,32,2,1,8,0.834631266868433,0.045095633882574426,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,32,2,1,8,0.7336681664173745,0.027909616481526296,"[0.6727272727272727, 0.9259259259259259, 0.7801047120418848]"
Reduced,512,32,2,1,16,0.8541828353781821,0.028450020332444228,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,32,2,1,16,0.7551573739641485,0.024779486969393805,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,512,32,2,1,32,0.8714830122043752,0.02292837192946489,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,32,2,1,32,0.7748744682648023,0.020991505979358175,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,32,2,1,64,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,32,2,1,64,0.7849128809672564,0.02804377111545433,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,32,2,1,128,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,32,2,1,128,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,32,2,1,256,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,32,2,1,256,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,32,2,1,512,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,32,2,1,512,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,64,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,64,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,64,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,64,2,1,8,0.834631266868433,0.045095633882574426,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,64,2,1,8,0.7336681664173745,0.027909616481526296,"[0.6727272727272727, 0.9259259259259259, 0.7801047120418848]"
Reduced,512,64,2,1,16,0.8541828353781821,0.028450020332444228,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,64,2,1,16,0.7551573739641485,0.024779486969393805,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,512,64,2,1,32,0.8714830122043752,0.02292837192946489,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,64,2,1,32,0.7748744682648023,0.020991505979358175,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,64,2,1,64,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,64,2,1,64,0.7849128809672564,0.02804377111545433,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,64,2,1,128,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,64,2,1,128,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,256,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,64,2,1,256,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,64,2,1,512,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,64,2,1,512,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,128,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,128,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,128,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,128,2,1,8,0.834631266868433,0.045095633882574426,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,128,2,1,8,0.7336681664173745,0.027909616481526296,"[0.6727272727272727, 0.9259259259259259, 0.7801047120418848]"
Reduced,512,128,2,1,16,0.8541828353781821,0.028450020332444228,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,128,2,1,16,0.7551573739641485,0.024779486969393805,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,512,128,2,1,32,0.8714830122043752,0.02292837192946489,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,128,2,1,32,0.7748744682648023,0.020991505979358175,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,128,2,1,64,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,128,2,1,64,0.7849128809672564,0.02804377111545433,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,128,2,1,128,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,128,2,1,128,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,256,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,128,2,1,256,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,512,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,128,2,1,512,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,256,2,1,2,0.7187849181102998,0.018737963613555696,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,512,256,2,1,2,0.6460455761045362,0.018345092504357115,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,512,256,2,1,4,0.757590189319739,0.04452828936070926,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,512,256,2,1,4,0.6906861172208724,0.03537728404423611,"[0.6636363636363637, 0.9135802469135802, 0.7696335078534031]"
Reduced,512,256,2,1,8,0.834631266868433,0.045095633882574426,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,256,2,1,8,0.7336681664173745,0.027909616481526296,"[0.6727272727272727, 0.9259259259259259, 0.7801047120418848]"
Reduced,512,256,2,1,16,0.8541828353781821,0.028450020332444228,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,256,2,1,16,0.7551573739641485,0.024779486969393805,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,512,256,2,1,32,0.8714830122043752,0.02292837192946489,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,512,256,2,1,32,0.7748744682648023,0.020991505979358175,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,512,256,2,1,64,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,256,2,1,64,0.7849128809672564,0.02804377111545433,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,512,256,2,1,128,0.8693054998823433,0.025992788803919906,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,512,256,2,1,128,0.7850091131087916,0.029271186273277534,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
